date,site_id,part_id,planned_maintenance,consumption_qty,on_hand_qty,backorder_qty,blocked_qty,forecast_qty,forecast_type,forecast_uplift_pct
11/21/2022,SITE01,P00003,FALSE,1,32,0,0,2,Baseline,0
11/28/2022,SITE01,P00003,TRUE,3,29,0,0,3,Adjusted,0.178
12/5/2022,SITE01,P00003,TRUE,1,28,0,0,2,Baseline,0
12/12/2022,SITE01,P00003,TRUE,2,26,0,0,3,Adjusted,0.205
12/19/2022,SITE01,P00003,TRUE,0,26,0,0,2,Baseline,0
12/26/2022,SITE01,P00003,TRUE,3,23,0,0,2,Baseline,0
1/2/2023,SITE01,P00003,TRUE,1,22,0,0,2,Baseline,0
1/9/2023,SITE01,P00003,FALSE,6,27,0,0,2,Baseline,0
1/16/2023,SITE01,P00003,FALSE,9,44,0,0,3,Baseline,0
1/23/2023,SITE01,P00003,FALSE,1,43,0,0,4,Adjusted,0.286
1/30/2023,SITE01,P00003,FALSE,2,41,0,0,4,Adjusted,0.329
2/6/2023,SITE01,P00003,TRUE,2,39,0,0,3,Adjusted,-0.101
2/13/2023,SITE01,P00003,FALSE,1,38,0,0,3,Baseline,0
2/20/2023,SITE01,P00003,TRUE,3,35,0,0,3,Baseline,0
2/27/2023,SITE01,P00003,TRUE,1,34,0,0,3,Baseline,0
3/6/2023,SITE01,P00003,FALSE,1,33,0,0,3,Baseline,0
3/13/2023,SITE01,P00003,TRUE,0,33,0,0,1,Baseline,0
3/20/2023,SITE01,P00003,FALSE,7,26,0,0,2,Baseline,0
3/27/2023,SITE01,P00003,FALSE,4,22,0,0,2,Baseline,0
4/3/2023,SITE01,P00003,TRUE,3,44,0,0,3,Baseline,0
4/10/2023,SITE01,P00003,FALSE,0,44,0,0,2,Baseline,0
4/17/2023,SITE01,P00003,TRUE,4,40,0,0,2,Baseline,0
4/24/2023,SITE01,P00003,TRUE,0,40,0,0,2,Baseline,0
5/1/2023,SITE01,P00003,TRUE,1,39,0,0,2,Baseline,0
5/8/2023,SITE01,P00003,TRUE,2,37,0,0,3,Baseline,0
5/15/2023,SITE01,P00003,FALSE,2,35,0,0,2,Baseline,0
5/22/2023,SITE01,P00003,TRUE,2,33,0,0,2,Baseline,0
5/29/2023,SITE01,P00003,FALSE,11,22,0,0,3,Baseline,0
6/5/2023,SITE01,P00003,TRUE,2,37,0,0,3,Adjusted,0.16
6/12/2023,SITE01,P00003,TRUE,3,34,0,0,3,Baseline,0
6/19/2023,SITE01,P00003,FALSE,1,33,0,0,3,Baseline,0
6/26/2023,SITE01,P00003,TRUE,1,32,0,4,3,Baseline,0
7/3/2023,SITE01,P00003,TRUE,2,30,0,0,3,Baseline,0
7/10/2023,SITE01,P00003,FALSE,1,29,0,0,4,Adjusted,0.269
7/17/2023,SITE01,P00003,TRUE,3,26,0,0,3,Baseline,0
7/24/2023,SITE01,P00003,FALSE,1,25,0,0,2,Baseline,0
7/31/2023,SITE01,P00003,TRUE,0,25,0,0,1,Baseline,0
8/7/2023,SITE01,P00003,TRUE,2,23,0,0,1,Baseline,0
8/14/2023,SITE01,P00003,FALSE,3,20,0,0,2,Adjusted,0.099
8/21/2023,SITE01,P00003,FALSE,3,28,0,0,2,Baseline,0
8/28/2023,SITE01,P00003,FALSE,2,26,0,0,2,Adjusted,-0.099
9/4/2023,SITE01,P00003,TRUE,0,26,0,0,2,Baseline,0
9/11/2023,SITE01,P00003,TRUE,0,26,0,0,1,Baseline,0
9/18/2023,SITE01,P00003,FALSE,0,26,0,0,1,Baseline,0
9/25/2023,SITE01,P00003,FALSE,1,25,0,0,1,Baseline,0
10/2/2023,SITE01,P00003,TRUE,2,23,0,0,2,Adjusted,0.33
10/9/2023,SITE01,P00003,TRUE,1,22,0,0,1,Adjusted,0.165
10/16/2023,SITE01,P00003,TRUE,2,43,0,0,1,Baseline,0
10/23/2023,SITE01,P00003,FALSE,1,42,0,0,1,Baseline,0
10/30/2023,SITE01,P00003,TRUE,3,39,0,0,1,Baseline,0
11/6/2023,SITE01,P00003,TRUE,1,38,0,0,1,Baseline,0
11/13/2023,SITE01,P00003,TRUE,2,36,0,0,2,Baseline,0
11/20/2023,SITE01,P00003,TRUE,1,35,0,0,1,Adjusted,-0.133
11/27/2023,SITE01,P00003,FALSE,0,35,0,0,1,Baseline,0
12/4/2023,SITE01,P00003,TRUE,2,33,0,0,2,Baseline,0
12/11/2023,SITE01,P00003,FALSE,0,33,0,0,1,Baseline,0
12/18/2023,SITE01,P00003,FALSE,0,33,0,0,1,Baseline,0
12/25/2023,SITE01,P00003,TRUE,1,32,0,0,1,Baseline,0
1/1/2024,SITE01,P00003,FALSE,0,32,0,0,1,Baseline,0
1/8/2024,SITE01,P00003,TRUE,0,32,0,0,0,Baseline,0
1/15/2024,SITE01,P00003,TRUE,0,32,0,0,0,Adjusted,0.278
1/22/2024,SITE01,P00003,FALSE,1,31,0,0,1,Adjusted,0.079
1/29/2024,SITE01,P00003,TRUE,0,31,0,0,0,Baseline,0
2/5/2024,SITE01,P00003,TRUE,2,29,0,0,1,Adjusted,0.074
2/12/2024,SITE01,P00003,TRUE,1,28,0,0,1,Baseline,0
2/19/2024,SITE01,P00003,TRUE,0,28,0,0,1,Baseline,0
2/26/2024,SITE01,P00003,TRUE,5,23,0,0,1,Baseline,0
3/4/2024,SITE01,P00003,TRUE,1,22,0,0,1,Baseline,0
3/11/2024,SITE01,P00003,TRUE,2,34,0,0,2,Baseline,0
3/18/2024,SITE01,P00003,FALSE,0,34,0,0,1,Adjusted,-0.194
3/25/2024,SITE01,P00003,TRUE,1,33,0,0,1,Baseline,0
4/1/2024,SITE01,P00003,TRUE,1,32,0,0,1,Adjusted,-0.2
4/8/2024,SITE01,P00003,TRUE,2,30,0,0,2,Baseline,0
4/15/2024,SITE01,P00003,FALSE,1,29,0,0,2,Baseline,0
4/22/2024,SITE01,P00003,FALSE,0,29,0,0,1,Baseline,0
4/29/2024,SITE01,P00003,FALSE,4,25,0,0,1,Baseline,0
5/6/2024,SITE01,P00003,TRUE,2,23,0,0,1,Baseline,0
5/13/2024,SITE01,P00003,TRUE,2,46,0,0,2,Adjusted,0.165
5/20/2024,SITE01,P00003,FALSE,0,46,0,0,1,Baseline,0
5/27/2024,SITE01,P00003,FALSE,9,37,0,0,3,Baseline,0
6/3/2024,SITE01,P00003,TRUE,5,32,0,0,3,Baseline,0
6/10/2024,SITE01,P00003,FALSE,0,32,0,0,3,Baseline,0
6/17/2024,SITE01,P00003,FALSE,0,32,0,0,3,Baseline,0
6/24/2024,SITE01,P00003,FALSE,0,32,0,0,3,Adjusted,0.158
7/1/2024,SITE01,P00003,TRUE,2,30,0,0,2,Adjusted,-0.225
7/8/2024,SITE01,P00003,TRUE,1,29,0,0,2,Baseline,0
7/15/2024,SITE01,P00003,FALSE,1,28,0,0,2,Baseline,0
7/22/2024,SITE01,P00003,FALSE,0,28,0,0,1,Baseline,0
7/29/2024,SITE01,P00003,FALSE,0,28,0,0,0,Baseline,0
8/5/2024,SITE01,P00003,TRUE,3,25,0,0,1,Baseline,0
8/12/2024,SITE01,P00003,TRUE,2,23,0,0,1,Baseline,0
8/19/2024,SITE01,P00003,FALSE,3,38,0,0,1,Baseline,0
8/26/2024,SITE01,P00003,FALSE,1,37,0,0,1,Baseline,0
9/2/2024,SITE01,P00003,FALSE,0,37,0,0,1,Baseline,0
9/9/2024,SITE01,P00003,FALSE,2,35,0,0,1,Baseline,0
9/16/2024,SITE01,P00003,TRUE,3,32,0,0,2,Baseline,0
9/23/2024,SITE01,P00003,FALSE,0,32,0,0,2,Baseline,0
9/30/2024,SITE01,P00003,TRUE,3,29,0,0,2,Adjusted,0.094
10/7/2024,SITE01,P00003,TRUE,1,28,0,0,2,Adjusted,-0.063
10/14/2024,SITE01,P00003,TRUE,1,27,0,0,1,Baseline,0
10/21/2024,SITE01,P00003,TRUE,2,25,0,0,2,Baseline,0
10/28/2024,SITE01,P00003,TRUE,1,24,0,0,2,Baseline,0
11/4/2024,SITE01,P00003,TRUE,1,23,0,0,1,Baseline,0
11/11/2024,SITE01,P00003,FALSE,1,22,0,0,1,Baseline,0
11/18/2024,SITE01,P00003,TRUE,2,31,0,0,2,Adjusted,0.053
11/25/2024,SITE01,P00003,TRUE,0,31,0,0,1,Baseline,0
12/2/2024,SITE01,P00003,TRUE,1,30,0,0,1,Baseline,0
12/9/2024,SITE01,P00003,FALSE,0,30,0,0,1,Baseline,0
12/16/2024,SITE01,P00003,FALSE,3,27,0,0,1,Baseline,0
12/23/2024,SITE01,P00003,TRUE,3,24,0,0,1,Baseline,0
1/3/2022,SITE01,P00004,TRUE,0,11,0,0,0,Adjusted,0.415
1/10/2022,SITE01,P00004,TRUE,1,10,0,0,0,Baseline,0
1/17/2022,SITE01,P00004,FALSE,0,10,0,0,0,Baseline,0
1/24/2022,SITE01,P00004,FALSE,0,10,0,0,0,Baseline,0
1/31/2022,SITE01,P00004,FALSE,0,10,0,0,0,Baseline,0
2/7/2022,SITE01,P00004,FALSE,1,9,0,0,0,Baseline,0
2/14/2022,SITE01,P00004,FALSE,0,9,0,0,0,Baseline,0
2/21/2022,SITE01,P00004,FALSE,0,9,0,0,0,Adjusted,0.137
2/28/2022,SITE01,P00004,FALSE,0,9,0,0,0,Baseline,0
3/7/2022,SITE01,P00004,TRUE,0,9,0,0,0,Adjusted,0.067
3/14/2022,SITE01,P00004,TRUE,2,7,0,0,0,Baseline,0
3/21/2022,SITE01,P00004,FALSE,0,7,0,0,0,Baseline,0
3/28/2022,SITE01,P00004,FALSE,0,7,0,0,0,Adjusted,0.299
4/4/2022,SITE01,P00004,TRUE,2,5,0,0,0,Baseline,0
4/11/2022,SITE01,P00004,FALSE,2,3,0,0,1,Adjusted,0.094
4/18/2022,SITE01,P00004,FALSE,1,2,0,0,1,Baseline,0
4/25/2022,SITE01,P00004,TRUE,0,2,0,0,1,Baseline,0
5/2/2022,SITE01,P00004,TRUE,1,4,0,0,1,Adjusted,0.361
5/9/2022,SITE01,P00004,TRUE,0,4,0,0,1,Baseline,0
5/16/2022,SITE01,P00004,FALSE,1,3,0,0,1,Adjusted,0.311
5/23/2022,SITE01,P00004,FALSE,0,3,0,0,1,Adjusted,0.281
5/30/2022,SITE01,P00004,FALSE,2,5,0,0,1,Baseline,0
6/6/2022,SITE01,P00004,FALSE,0,5,0,0,1,Baseline,0
6/13/2022,SITE01,P00004,FALSE,0,8,0,0,1,Baseline,0
6/20/2022,SITE01,P00004,TRUE,1,7,0,0,1,Baseline,0
6/27/2022,SITE01,P00004,FALSE,0,7,0,0,0,Baseline,0
7/4/2022,SITE01,P00004,FALSE,0,7,0,0,1,Baseline,0
7/11/2022,SITE01,P00004,TRUE,1,6,0,0,1,Adjusted,0.199
7/18/2022,SITE01,P00004,TRUE,0,6,0,0,0,Adjusted,-0.075
7/25/2022,SITE01,P00004,FALSE,0,6,0,0,0,Adjusted,0.297
8/1/2022,SITE01,P00004,FALSE,0,6,0,0,0,Baseline,0
8/8/2022,SITE01,P00004,TRUE,0,6,0,0,0,Baseline,0
8/15/2022,SITE01,P00004,TRUE,1,10,0,0,0,Baseline,0
8/22/2022,SITE01,P00004,TRUE,1,9,0,0,0,Adjusted,0.304
8/29/2022,SITE01,P00004,FALSE,2,7,0,0,1,Baseline,0
9/5/2022,SITE01,P00004,TRUE,1,6,0,0,1,Baseline,0
9/12/2022,SITE01,P00004,FALSE,0,6,0,0,1,Baseline,0
9/19/2022,SITE01,P00004,TRUE,1,11,0,0,1,Baseline,0
9/26/2022,SITE01,P00004,FALSE,0,11,0,0,1,Baseline,0
10/3/2022,SITE01,P00004,TRUE,1,10,0,1,1,Baseline,0
10/10/2022,SITE01,P00004,TRUE,0,10,0,0,1,Adjusted,0.341
10/17/2022,SITE01,P00004,TRUE,1,9,0,0,1,Baseline,0
10/24/2022,SITE01,P00004,TRUE,0,9,0,0,0,Baseline,0
10/31/2022,SITE01,P00004,TRUE,2,7,0,0,1,Baseline,0
11/7/2022,SITE01,P00004,FALSE,0,7,0,0,1,Baseline,0
11/14/2022,SITE01,P00004,TRUE,1,6,0,0,1,Baseline,0
11/21/2022,SITE01,P00004,FALSE,1,9,0,0,1,Adjusted,0.166
11/28/2022,SITE01,P00004,TRUE,2,7,0,0,1,Baseline,0
12/5/2022,SITE01,P00004,TRUE,0,7,0,0,1,Baseline,0
12/12/2022,SITE01,P00004,FALSE,0,7,0,0,1,Baseline,0
12/19/2022,SITE01,P00004,TRUE,0,7,0,0,1,Adjusted,0.192
12/26/2022,SITE01,P00004,TRUE,1,6,0,0,1,Baseline,0
1/2/2023,SITE01,P00004,FALSE,0,6,0,0,1,Baseline,0
1/9/2023,SITE01,P00004,TRUE,0,6,0,0,0,Baseline,0
1/16/2023,SITE01,P00004,TRUE,0,6,0,0,0,Baseline,0
1/23/2023,SITE01,P00004,FALSE,0,6,0,0,0,Baseline,0
1/30/2023,SITE01,P00004,FALSE,1,9,0,0,0,Baseline,0
2/6/2023,SITE01,P00004,FALSE,0,9,0,0,0,Baseline,0
2/13/2023,SITE01,P00004,FALSE,2,7,0,0,1,Baseline,0
2/20/2023,SITE01,P00004,TRUE,1,6,0,0,1,Baseline,0
2/27/2023,SITE01,P00004,FALSE,0,6,0,0,1,Baseline,0
3/6/2023,SITE01,P00004,TRUE,0,6,0,0,0,Baseline,0
3/13/2023,SITE01,P00004,FALSE,2,6,0,0,1,Baseline,0
3/20/2023,SITE01,P00004,TRUE,1,5,0,0,1,Baseline,0
3/27/2023,SITE01,P00004,TRUE,1,8,0,0,1,Baseline,0
4/3/2023,SITE01,P00004,FALSE,0,8,0,0,1,Adjusted,0.101
4/10/2023,SITE01,P00004,TRUE,0,8,0,0,1,Baseline,0
4/17/2023,SITE01,P00004,TRUE,2,6,0,0,1,Adjusted,0.386
4/24/2023,SITE01,P00004,FALSE,0,6,0,0,1,Adjusted,0.234
5/1/2023,SITE01,P00004,TRUE,0,6,0,0,1,Baseline,0
5/8/2023,SITE01,P00004,TRUE,0,6,0,0,1,Baseline,0
5/15/2023,SITE01,P00004,FALSE,0,6,0,0,0,Adjusted,0.092
5/22/2023,SITE01,P00004,TRUE,1,5,0,0,0,Baseline,0
5/29/2023,SITE01,P00004,TRUE,3,5,0,0,1,Baseline,0
6/5/2023,SITE01,P00004,TRUE,0,10,0,0,1,Baseline,0
6/12/2023,SITE01,P00004,TRUE,1,9,0,0,1,Baseline,0
6/19/2023,SITE01,P00004,FALSE,2,7,0,0,1,Baseline,0
6/26/2023,SITE01,P00004,TRUE,0,7,0,0,1,Baseline,0
7/3/2023,SITE01,P00004,FALSE,0,7,0,0,1,Baseline,0
7/10/2023,SITE01,P00004,TRUE,1,6,0,0,1,Baseline,0
7/17/2023,SITE01,P00004,TRUE,1,10,0,0,1,Adjusted,-0.186
7/24/2023,SITE01,P00004,TRUE,2,8,0,0,1,Baseline,0
7/31/2023,SITE01,P00004,FALSE,1,7,0,0,1,Baseline,0
8/7/2023,SITE01,P00004,FALSE,0,7,0,0,1,Baseline,0
8/14/2023,SITE01,P00004,TRUE,2,8,0,0,1,Baseline,0
8/21/2023,SITE01,P00004,TRUE,0,8,0,0,1,Adjusted,0.301
8/28/2023,SITE01,P00004,TRUE,0,8,0,0,1,Adjusted,0.262
9/4/2023,SITE01,P00004,FALSE,0,8,0,0,1,Adjusted,-0.077
9/11/2023,SITE01,P00004,FALSE,0,8,0,0,1,Baseline,0
9/18/2023,SITE01,P00004,TRUE,0,8,0,0,0,Baseline,0
9/25/2023,SITE01,P00004,FALSE,2,6,0,0,1,Baseline,0
10/2/2023,SITE01,P00004,TRUE,0,6,0,0,0,Baseline,0
10/9/2023,SITE01,P00004,TRUE,0,6,0,0,0,Baseline,0
10/16/2023,SITE01,P00004,FALSE,0,6,0,0,0,Baseline,0
10/23/2023,SITE01,P00004,FALSE,2,7,0,0,0,Baseline,0
10/30/2023,SITE01,P00004,TRUE,0,7,0,0,1,Baseline,0
11/6/2023,SITE01,P00004,FALSE,0,7,0,0,1,Baseline,0
11/13/2023,SITE01,P00004,TRUE,0,7,0,0,1,Baseline,0
11/20/2023,SITE01,P00004,FALSE,0,7,0,0,0,Baseline,0
11/27/2023,SITE01,P00004,TRUE,1,6,0,0,0,Adjusted,0.235
12/4/2023,SITE01,P00004,TRUE,0,6,0,0,0,Baseline,0
12/11/2023,SITE01,P00004,FALSE,0,6,0,0,0,Adjusted,-0.074
12/18/2023,SITE01,P00004,TRUE,1,9,0,0,0,Baseline,0
12/25/2023,SITE01,P00004,FALSE,2,7,0,0,0,Baseline,0
1/1/2024,SITE01,P00004,FALSE,2,5,0,0,1,Baseline,0
1/8/2024,SITE01,P00004,FALSE,1,8,0,0,1,Baseline,0
1/15/2024,SITE01,P00004,TRUE,1,7,0,0,1,Baseline,0
1/22/2024,SITE01,P00004,TRUE,1,6,0,0,1,Baseline,0
1/29/2024,SITE01,P00004,FALSE,0,6,0,0,1,Baseline,0
2/5/2024,SITE01,P00004,FALSE,3,9,0,0,1,Baseline,0
2/12/2024,SITE01,P00004,FALSE,0,9,0,0,1,Baseline,0
2/19/2024,SITE01,P00004,TRUE,1,8,0,0,1,Adjusted,0.084
2/26/2024,SITE01,P00004,TRUE,2,6,0,0,1,Adjusted,0.25
3/4/2024,SITE01,P00004,TRUE,1,10,0,0,1,Baseline,0
3/11/2024,SITE01,P00004,FALSE,0,10,0,0,1,Baseline,0
3/18/2024,SITE01,P00004,TRUE,1,9,0,0,1,Baseline,0
3/25/2024,SITE01,P00004,TRUE,2,7,0,0,1,Adjusted,0.237
4/1/2024,SITE01,P00004,FALSE,0,7,0,0,1,Baseline,0
4/8/2024,SITE01,P00004,TRUE,1,6,0,0,1,Adjusted,0.336
4/15/2024,SITE01,P00004,TRUE,0,6,0,0,1,Adjusted,0.187
4/22/2024,SITE01,P00004,FALSE,0,6,0,0,1,Baseline,0
4/29/2024,SITE01,P00004,FALSE,0,6,0,0,0,Adjusted,0.064
5/6/2024,SITE01,P00004,TRUE,0,6,0,0,0,Adjusted,-0.222
5/13/2024,SITE01,P00004,TRUE,0,6,0,0,0,Baseline,0
5/20/2024,SITE01,P00004,TRUE,1,7,0,0,0,Baseline,0
5/27/2024,SITE01,P00004,TRUE,1,6,0,0,0,Adjusted,0.325
6/3/2024,SITE01,P00004,TRUE,0,6,0,0,0,Adjusted,0.306
6/10/2024,SITE01,P00004,TRUE,1,5,0,0,0,Adjusted,0.304
6/17/2024,SITE01,P00004,TRUE,2,8,0,0,1,Baseline,0
6/24/2024,SITE01,P00004,TRUE,1,7,0,0,1,Baseline,0
7/1/2024,SITE01,P00004,FALSE,0,7,0,0,1,Baseline,0
7/8/2024,SITE01,P00004,FALSE,1,6,0,0,1,Baseline,0
7/15/2024,SITE01,P00004,FALSE,0,6,0,0,1,Baseline,0
7/22/2024,SITE01,P00004,FALSE,0,6,0,0,1,Baseline,0
7/29/2024,SITE01,P00004,FALSE,0,6,0,0,1,Adjusted,0.322
8/5/2024,SITE01,P00004,TRUE,0,6,0,0,1,Baseline,0
8/12/2024,SITE01,P00004,FALSE,0,6,0,0,0,Baseline,0
8/19/2024,SITE01,P00004,TRUE,2,7,0,0,0,Baseline,0
8/26/2024,SITE01,P00004,FALSE,0,7,0,0,0,Adjusted,0.166
9/2/2024,SITE01,P00004,FALSE,0,7,0,0,0,Baseline,0
9/9/2024,SITE01,P00004,FALSE,1,6,0,0,0,Baseline,0
9/16/2024,SITE01,P00004,TRUE,0,6,0,0,1,Adjusted,0.359
9/23/2024,SITE01,P00004,FALSE,0,6,0,0,0,Baseline,0
9/30/2024,SITE01,P00004,TRUE,0,6,0,0,0,Baseline,0
10/7/2024,SITE01,P00004,TRUE,0,6,0,0,0,Baseline,0
10/14/2024,SITE01,P00004,TRUE,0,6,0,0,0,Baseline,0
10/21/2024,SITE01,P00004,TRUE,1,5,0,0,0,Baseline,0
10/28/2024,SITE01,P00004,FALSE,0,9,0,0,0,Adjusted,0.151
11/4/2024,SITE01,P00004,TRUE,1,8,0,0,0,Adjusted,-0.065
11/11/2024,SITE01,P00004,TRUE,0,8,0,0,0,Baseline,0
11/18/2024,SITE01,P00004,TRUE,0,8,0,0,0,Baseline,0
11/25/2024,SITE01,P00004,FALSE,1,7,0,0,0,Baseline,0
12/2/2024,SITE01,P00004,FALSE,1,6,0,0,1,Baseline,0
12/9/2024,SITE01,P00004,TRUE,3,7,0,0,1,Adjusted,-0.054
12/16/2024,SITE01,P00004,TRUE,1,6,0,0,1,Baseline,0
12/23/2024,SITE01,P00004,TRUE,1,5,0,0,1,Baseline,0
1/3/2022,SITE01,P00005,TRUE,3,107,0,0,3,Baseline,0
1/10/2022,SITE01,P00005,TRUE,6,101,0,0,3,Adjusted,-0.23
1/17/2022,SITE01,P00005,FALSE,5,96,0,0,4,Baseline,0
1/24/2022,SITE01,P00005,TRUE,3,93,0,0,5,Adjusted,0.057
1/31/2022,SITE01,P00005,TRUE,0,93,0,0,3,Adjusted,-0.139
2/7/2022,SITE01,P00005,TRUE,2,91,0,0,4,Adjusted,0.277
2/14/2022,SITE01,P00005,FALSE,5,86,0,0,4,Baseline,0
2/21/2022,SITE01,P00005,TRUE,2,84,0,0,3,Baseline,0
2/28/2022,SITE01,P00005,TRUE,4,80,0,0,4,Baseline,0
3/7/2022,SITE01,P00005,FALSE,1,79,0,0,3,Baseline,0
3/14/2022,SITE01,P00005,TRUE,8,71,0,0,3,Baseline,0
3/21/2022,SITE01,P00005,FALSE,9,92,0,0,4,Baseline,0
3/28/2022,SITE01,P00005,TRUE,9,83,0,0,5,Baseline,0
4/4/2022,SITE01,P00005,TRUE,4,79,0,0,5,Baseline,0
4/11/2022,SITE01,P00005,TRUE,4,75,0,0,5,Baseline,0
4/18/2022,SITE01,P00005,FALSE,20,55,0,0,7,Baseline,0
4/25/2022,SITE01,P00005,TRUE,3,52,0,0,8,Baseline,0
5/2/2022,SITE01,P00005,TRUE,5,92,0,0,8,Baseline,0
5/9/2022,SITE01,P00005,TRUE,4,88,0,0,7,Baseline,0
5/16/2022,SITE01,P00005,FALSE,2,86,0,0,7,Adjusted,0.192
5/23/2022,SITE01,P00005,TRUE,4,82,0,0,6,Baseline,0
5/30/2022,SITE01,P00005,FALSE,9,73,0,0,6,Baseline,0
6/6/2022,SITE01,P00005,TRUE,7,66,0,0,6,Baseline,0
6/13/2022,SITE01,P00005,FALSE,9,103,0,0,5,Baseline,0
6/20/2022,SITE01,P00005,TRUE,8,95,0,0,6,Baseline,0
6/27/2022,SITE01,P00005,TRUE,4,91,0,0,6,Baseline,0
7/4/2022,SITE01,P00005,TRUE,6,85,0,0,6,Baseline,0
7/11/2022,SITE01,P00005,TRUE,5,80,0,0,7,Baseline,0
7/18/2022,SITE01,P00005,FALSE,12,68,0,0,7,Baseline,0
7/25/2022,SITE01,P00005,TRUE,2,66,0,13,6,Baseline,0
8/1/2022,SITE01,P00005,TRUE,2,64,0,0,5,Baseline,0
8/8/2022,SITE01,P00005,TRUE,1,63,0,0,5,Baseline,0
8/15/2022,SITE01,P00005,FALSE,4,111,0,0,6,Adjusted,0.289
8/22/2022,SITE01,P00005,TRUE,5,106,0,0,5,Baseline,0
8/29/2022,SITE01,P00005,TRUE,4,102,0,0,4,Baseline,0
9/5/2022,SITE01,P00005,TRUE,4,98,0,0,4,Baseline,0
9/12/2022,SITE01,P00005,TRUE,3,95,0,0,3,Baseline,0
9/19/2022,SITE01,P00005,FALSE,1,94,0,0,3,Baseline,0
9/26/2022,SITE01,P00005,FALSE,3,91,0,0,3,Baseline,0
10/3/2022,SITE01,P00005,FALSE,1,90,0,0,3,Baseline,0
10/10/2022,SITE01,P00005,FALSE,6,84,0,0,3,Baseline,0
10/17/2022,SITE01,P00005,FALSE,1,83,0,0,3,Baseline,0
10/24/2022,SITE01,P00005,TRUE,3,80,0,0,3,Adjusted,0.127
10/31/2022,SITE01,P00005,FALSE,2,78,0,0,2,Adjusted,-0.078
11/7/2022,SITE01,P00005,TRUE,3,75,0,0,2,Baseline,0
11/14/2022,SITE01,P00005,FALSE,7,68,0,0,3,Baseline,0
11/21/2022,SITE01,P00005,TRUE,2,66,0,0,3,Baseline,0
11/28/2022,SITE01,P00005,FALSE,2,64,0,0,3,Baseline,0
12/5/2022,SITE01,P00005,TRUE,4,60,0,0,4,Adjusted,0.312
12/12/2022,SITE01,P00005,TRUE,3,102,0,0,3,Baseline,0
12/19/2022,SITE01,P00005,FALSE,8,94,0,0,4,Baseline,0
12/26/2022,SITE01,P00005,TRUE,8,86,0,0,5,Baseline,0
1/2/2023,SITE01,P00005,FALSE,8,78,0,0,5,Baseline,0
1/9/2023,SITE01,P00005,TRUE,5,73,0,0,5,Baseline,0
1/16/2023,SITE01,P00005,FALSE,7,66,0,0,6,Baseline,0
1/23/2023,SITE01,P00005,TRUE,5,61,0,0,6,Baseline,0
1/30/2023,SITE01,P00005,TRUE,3,58,0,0,6,Baseline,0
2/6/2023,SITE01,P00005,TRUE,10,48,0,0,7,Baseline,0
2/13/2023,SITE01,P00005,FALSE,0,115,0,0,5,Baseline,0
2/20/2023,SITE01,P00005,TRUE,0,115,0,0,5,Baseline,0
2/27/2023,SITE01,P00005,TRUE,6,109,0,0,5,Baseline,0
3/6/2023,SITE01,P00005,FALSE,1,108,0,0,4,Baseline,0
3/13/2023,SITE01,P00005,TRUE,4,104,0,0,3,Adjusted,-0.077
3/20/2023,SITE01,P00005,TRUE,1,103,0,0,3,Baseline,0
3/27/2023,SITE01,P00005,TRUE,3,100,0,0,3,Baseline,0
4/3/2023,SITE01,P00005,FALSE,6,94,0,0,2,Baseline,0
4/10/2023,SITE01,P00005,FALSE,5,89,0,0,3,Adjusted,-0.077
4/17/2023,SITE01,P00005,TRUE,2,87,0,9,4,Adjusted,0.115
4/24/2023,SITE01,P00005,TRUE,3,84,0,0,3,Baseline,0
5/1/2023,SITE01,P00005,TRUE,5,79,0,0,3,Baseline,0
5/8/2023,SITE01,P00005,TRUE,3,76,0,0,3,Baseline,0
5/15/2023,SITE01,P00005,TRUE,3,73,0,0,4,Baseline,0
5/22/2023,SITE01,P00005,TRUE,7,66,0,0,5,Adjusted,0.082
5/29/2023,SITE01,P00005,TRUE,4,130,0,0,4,Adjusted,-0.08
6/5/2023,SITE01,P00005,TRUE,4,126,0,0,4,Baseline,0
6/12/2023,SITE01,P00005,FALSE,13,113,0,0,5,Baseline,0
6/19/2023,SITE01,P00005,TRUE,11,102,0,0,6,Baseline,0
6/26/2023,SITE01,P00005,FALSE,5,97,0,0,6,Baseline,0
7/3/2023,SITE01,P00005,TRUE,8,89,0,0,7,Baseline,0
7/10/2023,SITE01,P00005,TRUE,4,85,0,0,7,Baseline,0
7/17/2023,SITE01,P00005,TRUE,4,81,0,0,7,Baseline,0
7/24/2023,SITE01,P00005,TRUE,4,77,0,0,7,Baseline,0
7/31/2023,SITE01,P00005,TRUE,3,74,0,0,6,Baseline,0
8/7/2023,SITE01,P00005,FALSE,0,74,0,0,5,Baseline,0
8/14/2023,SITE01,P00005,TRUE,6,68,0,0,5,Adjusted,0.242
8/21/2023,SITE01,P00005,TRUE,6,129,0,0,6,Adjusted,0.343
8/28/2023,SITE01,P00005,TRUE,3,126,0,0,4,Baseline,0
9/4/2023,SITE01,P00005,FALSE,12,114,0,0,5,Baseline,0
9/11/2023,SITE01,P00005,TRUE,7,107,0,0,5,Baseline,0
9/18/2023,SITE01,P00005,FALSE,3,104,0,0,5,Baseline,0
9/25/2023,SITE01,P00005,TRUE,4,100,0,0,5,Baseline,0
10/2/2023,SITE01,P00005,TRUE,2,98,0,0,5,Baseline,0
10/9/2023,SITE01,P00005,TRUE,6,92,0,0,5,Baseline,0
